ModelId,BrandName,ModelName,Exclude,CarType
13198,MERCEDES-BENZ,AMG GT (C190),,Л
37244,MERCEDES-BENZ,AMG GT Roadster (R190),,Л
5396,MERCEDES-BENZ,B-CLASS (W245),,Л
9769,MERCEDES-BENZ,"B-CLASS (W246, W242)",,Л
96,MERCEDES-BENZ,CABRIOLET (A124),,Л
3385,MERCEDES-BENZ,CABRIOLET (W111),,Л
520,MERCEDES-BENZ,C-CLASS (W202),,Л
4640,MERCEDES-BENZ,C-CLASS (W203),,Л
6224,MERCEDES-BENZ,C-CLASS (W204),,Л
11851,MERCEDES-BENZ,C-CLASS (W205),,Л
1516,MERCEDES-BENZ,C-CLASS T-Model (S202),,Л
4754,MERCEDES-BENZ,C-CLASS T-Model (S203),,Л
6437,MERCEDES-BENZ,C-CLASS T-Model (S204),,Л
12855,MERCEDES-BENZ,C-CLASS T-Model (S205),,Л
36610,MERCEDES-BENZ,C-CLASS Кабриолет (A205),,Л
9624,MERCEDES-BENZ,C-CLASS купе (C204),,Л
14664,MERCEDES-BENZ,C-CLASS купе (C205),,Л
4708,MERCEDES-BENZ,C-CLASS купе (CL203),,Л
10862,MERCEDES-BENZ,CITAN Combi (415),,Л
10803,MERCEDES-BENZ,CITAN Mixto (415),,Л
10861,MERCEDES-BENZ,CITAN Фургон (415),,Л
13518,MERCEDES-BENZ,CLA Shooting Brake (X117),,Л
11050,MERCEDES-BENZ,CLA купе (C117),,Л
7365,MERCEDES-BENZ,CLC-CLASS (CL203),,Л
1981,MERCEDES-BENZ,CLK (C208),,Л
4889,MERCEDES-BENZ,CLK (C209),,Л
3558,MERCEDES-BENZ,CLK Кабриолет (A208),,Л
4974,MERCEDES-BENZ,CLK Кабриолет (A209),,Л
9052,MERCEDES-BENZ,CLS (C218),,Л
5118,MERCEDES-BENZ,CLS (C219),,Л
38362,MERCEDES-BENZ,CLS (C257),,Л
10848,MERCEDES-BENZ,CLS Shooting Brake (X218),,Л
4,MERCEDES-BENZ,COUPE (C123),,Л
12,MERCEDES-BENZ,COUPE (C124),,Л
534,MERCEDES-BENZ,COUPE (W111),,Л
106,MERCEDES-BENZ,E-CLASS (W124),,Л
1314,MERCEDES-BENZ,E-CLASS (W210),,Л
4874,MERCEDES-BENZ,E-CLASS (W211),,Л
8034,MERCEDES-BENZ,E-CLASS (W212),,Л
36202,MERCEDES-BENZ,E-CLASS (W213),,Л
37491,MERCEDES-BENZ,E-CLASS All-Terrain (S213),,Л
38771,MERCEDES-BENZ,E-CLASS c бортовой платформой/ходовая часть (VF210),,Л
38735,MERCEDES-BENZ,E-CLASS c бортовой платформой/ходовая часть (VF211),,Л
118,MERCEDES-BENZ,E-CLASS T-Model (S124),,Л
1539,MERCEDES-BENZ,E-CLASS T-Model (S210),,Л
4947,MERCEDES-BENZ,E-CLASS T-Model (S211),,Л
8160,MERCEDES-BENZ,E-CLASS T-Model (S212),,Л
36766,MERCEDES-BENZ,E-CLASS T-Model (S213),,Л
3907,MERCEDES-BENZ,E-CLASS Кабриолет (A124),,Л
8524,MERCEDES-BENZ,E-CLASS Кабриолет (A207),,Л
38022,MERCEDES-BENZ,E-CLASS Кабриолет (A238),,Л
3448,MERCEDES-BENZ,E-CLASS купе (C124),,Л
8035,MERCEDES-BENZ,E-CLASS купе (C207),,Л
37424,MERCEDES-BENZ,E-CLASS купе (C238),,Л
60,MERCEDES-BENZ,G-CLASS (W460),,Л
4077,MERCEDES-BENZ,G-CLASS (W461),,Л
65,MERCEDES-BENZ,G-CLASS (W463),,Л
2015,MERCEDES-BENZ,G-CLASS Cabrio (W463),,Л
11743,MERCEDES-BENZ,GLA-CLASS (X156),,Л
14305,MERCEDES-BENZ,GLC (X253),,Л
36676,MERCEDES-BENZ,GLC Coupe (C253),,Л
5521,MERCEDES-BENZ,GL-CLASS (X164),,Л
11184,MERCEDES-BENZ,GL-CLASS (X166),,Л
13966,MERCEDES-BENZ,GLE (W166),,Л
13831,MERCEDES-BENZ,GLE Coupe (C292),,Л
7580,MERCEDES-BENZ,GLK-CLASS (X204),,Л
14799,MERCEDES-BENZ,GLS (X166),,Л
3497,MERCEDES-BENZ,GULLWING (W198),,Л
529,MERCEDES-BENZ,HECKFLOSSE (W110),,Л
3577,MERCEDES-BENZ,"HECKFLOSSE (W111, W112)",,Л
2012,MERCEDES-BENZ,HENSCHEL 2-t,,Л
9,MERCEDES-BENZ,KOMBI T-Model (S123),,Л
24,MERCEDES-BENZ,KOMBI T-Model (S124),,Л
3414,MERCEDES-BENZ,M-CLASS (W163),,Л
5415,MERCEDES-BENZ,M-CLASS (W164),,Л
9800,MERCEDES-BENZ,M-CLASS (W166),,Л
538,MERCEDES-BENZ,PAGODE (W113),,Л
561,MERCEDES-BENZ,PONTON (W120),,Л
3578,MERCEDES-BENZ,PONTON (W121),,Л
3579,MERCEDES-BENZ,PONTON (W128),,Л
3580,MERCEDES-BENZ,PONTON (W180),,Л
4061,MERCEDES-BENZ,PULLMANN (W100),,Л
5463,MERCEDES-BENZ,"R-CLASS (W251, V251)",,Л
524,MERCEDES-BENZ,"S-CLASS (W108, W109)",,Л
557,MERCEDES-BENZ,S-CLASS (W116),,Л
29,MERCEDES-BENZ,S-CLASS (W126),,Л
47,MERCEDES-BENZ,S-CLASS (W140),,Л
3575,MERCEDES-BENZ,S-CLASS (W220),,Л
5455,MERCEDES-BENZ,S-CLASS (W221),,Л
11234,MERCEDES-BENZ,"S-CLASS (W222, V222, X222)",,Л
14923,MERCEDES-BENZ,S-CLASS Кабриолет (A217),,Л
35,MERCEDES-BENZ,S-CLASS купе (C126),,Л
43,MERCEDES-BENZ,S-CLASS купе (C140),,Л
4095,MERCEDES-BENZ,S-CLASS купе (C215),,Л
5599,MERCEDES-BENZ,S-CLASS купе (C216),,Л
11949,MERCEDES-BENZ,S-CLASS купе (C217),,Л
570,MERCEDES-BENZ,SL (R107),,Л
39,MERCEDES-BENZ,SL (R129),,Л
1778,MERCEDES-BENZ,SL (R198),,Л
4806,MERCEDES-BENZ,SL (R230),,Л
10172,MERCEDES-BENZ,SL (R231),,Л
566,MERCEDES-BENZ,SL (W121),,Л
14966,MERCEDES-BENZ,SLC (R172),,Л
1583,MERCEDES-BENZ,SLK (R170),,Л
5109,MERCEDES-BENZ,SLK (R171),,Л
9201,MERCEDES-BENZ,SLK (R172),,Л
5119,MERCEDES-BENZ,SLR (R199),,Л
7366,MERCEDES-BENZ,SLR Roadster (R199),,Л
8533,MERCEDES-BENZ,SLS AMG (C197),,Л
9654,MERCEDES-BENZ,SLS AMG Roadster (R197),,Л
3445,MERCEDES-BENZ,SL купе (C107),,Л
1313,MERCEDES-BENZ,"SPRINTER 2-t c бортовой платформой/ходовая часть (901, 902)",,А
2040,MERCEDES-BENZ,"SPRINTER 2-t автобус (901, 902)",,А
2039,MERCEDES-BENZ,"SPRINTER 2-t Фургон (901, 902)",,А
5591,MERCEDES-BENZ,"SPRINTER 3,5-t c бортовой платформой/ходовая часть (906)",,А
5589,MERCEDES-BENZ,"SPRINTER 3,5-t автобус (906)",,А
5590,MERCEDES-BENZ,"SPRINTER 3,5-t Фургон (906)",,А
3505,MERCEDES-BENZ,SPRINTER 3-t c бортовой платформой/ходовая часть (903),,А
5588,MERCEDES-BENZ,SPRINTER 3-t c бортовой платформой/ходовая часть (906),,А
2041,MERCEDES-BENZ,SPRINTER 3-t автобус (903),,А
5586,MERCEDES-BENZ,SPRINTER 3-t автобус (906),,А
3906,MERCEDES-BENZ,SPRINTER 3-t Фургон (903),,А
5587,MERCEDES-BENZ,SPRINTER 3-t Фургон (906),,А
8506,MERCEDES-BENZ,"SPRINTER 4,6-t c бортовой платформой/ходовая часть (906)",,А
8505,MERCEDES-BENZ,"SPRINTER 4,6-t Фургон (906)",,А
4664,MERCEDES-BENZ,SPRINTER 4-t c бортовой платформой/ходовая часть (904),,А
4662,MERCEDES-BENZ,SPRINTER 4-t автобус (904),,А
4663,MERCEDES-BENZ,SPRINTER 4-t Фургон (904),,А
9518,MERCEDES-BENZ,SPRINTER 5-t c бортовой платформой/ходовая часть (905),,А
5594,MERCEDES-BENZ,SPRINTER 5-t c бортовой платформой/ходовая часть (906),,А
5593,MERCEDES-BENZ,SPRINTER 5-t Фургон (906),,А
11492,MERCEDES-BENZ,"SPRINTER CLASSIC 3,5-t Фургон (909)",,А
11491,MERCEDES-BENZ,"SPRINTER CLASSIC 4,6-t автобус (909)",,А
9517,MERCEDES-BENZ,SPRINTER Самосвал (905),,С
9511,MERCEDES-BENZ,T1/TN c бортовой платформой/ходовая часть,,Г
9510,MERCEDES-BENZ,T1/TN Фургон/универсал,,Г
3504,MERCEDES-BENZ,T1 c бортовой платформой/ходовая часть (601),,Г
2014,MERCEDES-BENZ,T1 c бортовой платформой/ходовая часть (602),,Г
473,MERCEDES-BENZ,T1 автобус (601),,Г
1749,MERCEDES-BENZ,T1 автобус (602),,Г
2013,MERCEDES-BENZ,"T1 Фургон (601, 611)",,Г
3909,MERCEDES-BENZ,T1 Фургон (602),,Г
9503,MERCEDES-BENZ,T2/L c бортовой платформой/ходовая часть,,Г
9508,MERCEDES-BENZ,T2/LN1 c бортовой платформой/ходовая часть,,Г
9505,MERCEDES-BENZ,T2/LN1 автобус,,Г
9509,MERCEDES-BENZ,T2/LN1 Одноосный тягач,,Г
9507,MERCEDES-BENZ,T2/LN1 Самосвал,,Г
9506,MERCEDES-BENZ,T2/LN1 Фургон/универсал,,Г
9502,MERCEDES-BENZ,T2/L Автомобиль для нужд коммунальног,,Г
9501,MERCEDES-BENZ,T2/L Самосвал,,Г
9504,MERCEDES-BENZ,T2/L тягач,,Г
9500,MERCEDES-BENZ,T2/L Фургон/универсал,,Г
4810,MERCEDES-BENZ,VANEO (414),,А
9515,MERCEDES-BENZ,VARIO c бортовой платформой/ходовая часть,,А
9512,MERCEDES-BENZ,VARIO автобус,,А
9516,MERCEDES-BENZ,VARIO Одноосный тягач,,А
9514,MERCEDES-BENZ,VARIO Самосвал,,А
9513,MERCEDES-BENZ,VARIO Фургон/универсал,,А
4078,MERCEDES-BENZ,V-CLASS (638/2),,А
11889,MERCEDES-BENZ,V-CLASS (W447),,А
5012,MERCEDES-BENZ,VIANO (W639),,А
5014,MERCEDES-BENZ,VITO / MIXTO Фургон (W639),,А
13077,MERCEDES-BENZ,VITO Mixto (W447),,А
13078,MERCEDES-BENZ,VITO Tourer (W447),,А
1487,MERCEDES-BENZ,VITO автобус (638),,А
5013,MERCEDES-BENZ,VITO автобус (W639),,А
4058,MERCEDES-BENZ,VITO Фургон (638),,А
13076,MERCEDES-BENZ,VITO Фургон (W447),,А
38214,MERCEDES-BENZ,X-CLASS (470),,Л
571,MERCEDES-BENZ,СЕДАН (W123),,Л
18,MERCEDES-BENZ,СЕДАН (W124),,Л
5428,METROCAB,TAXI,1,
4457,MG,1300 Mk.II,,Л
4456,MG,MAESTRO,,Л
4455,MG,MAGNETTE,,Л
4454,MG,METRO,,Л
39015,MG,MG 350 (AP11),,Л
9740,MG,MG 6 седан,,Л
1400,MG,MGB GT,,Л
1399,MG,MGB Кабриолет,,Л
4459,MG,MGC,,Л
4461,MG,MGC GT,,Л
4463,MG,MGF (RD),,Л
1401,MG,MGR V8,,Л
5049,MG,MG TF,,Л
5385,MG,MG X-POWER,,Л
5050,MG,MG ZR,,Л
5051,MG,MG ZS,,Л
5052,MG,MG ZS Hatchback,,Л
5053,MG,MG ZT,,Л
5054,MG,MG ZT- T,,Л
1418,MG,MIDGET,,Л
4458,MG,MONTEGO,,Л
4413,MIDDLEBRIDGE,SCIMITAR GTE,,
8997,MINELLI,TF,,
12860,MINI,MINI (F55),,Л
11753,MINI,MINI (F56),,Л
4768,MINI,"MINI (R50, R53)",,Л
7996,MINI,MINI (R56),,Л
14380,MINI,MINI CLUBMAN (F54),,Л
6444,MINI,MINI CLUBMAN (R55),,Л
11083,MINI,MINI CLUBVAN (R55),,Л
37158,MINI,MINI COUNTRYMAN (F60),,Л
8981,MINI,MINI COUNTRYMAN (R60),,Л
11216,MINI,MINI PACEMAN (R61),,Л
10090,MINI,MINI Roadster (R59),,Л
14829,MINI,MINI Кабриолет (F57),,Л
5088,MINI,MINI Кабриолет (R52),,Л
8045,MINI,MINI Кабриолет (R57),,Л
9725,MINI,MINI купе (R58),,Л
233,MITSUBISHI,3000 GT купе (Z1_A),,Л
4992,MITSUBISHI,AIRTREK I (CU_W),,Л
8631,MITSUBISHI,ASX (GA_W_),,Л
1474,MITSUBISHI,CARISMA (DA_),,Л
1584,MITSUBISHI,CARISMA седан (DA_),,Л
5523,MITSUBISHI,COLT CZC Кабриолет (RG),,Л
27,MITSUBISHI,COLT I (A15_A),,Л
32,MITSUBISHI,COLT II (C1_A),,Л
37,MITSUBISHI,COLT III (C5_A),,Л
40,MITSUBISHI,COLT IV (CA_A),,Л
1548,MITSUBISHI,"COLT V (CJ_, CP_)",,Л
5126,MITSUBISHI,"COLT VI (Z3_A, Z2_A)",,Л
89,MITSUBISHI,"CORDIA (A21_A, AB, AC)",,Л
11308,MITSUBISHI,DELICA / SPACE GEAR,,Л
306,MITSUBISHI,ECLIPSE I (D2_A),,Л
1473,MITSUBISHI,ECLIPSE II (D3_A),,Л
447,MITSUBISHI,GALANT I (A12_),,Л
454,MITSUBISHI,GALANT II (A16_),,Л
461,MITSUBISHI,GALANT III (E1_A),,Л
3458,MITSUBISHI,GALANT II Station Wagon (A16_V),,Л
450,MITSUBISHI,GALANT I Station Wagon (A12_V),,Л
3459,MITSUBISHI,GALANT IV (E3_A),,Л
470,MITSUBISHI,GALANT IV седан (E3_A),,Л
475,MITSUBISHI,"GALANT V (E5_A, E7_A, E8_A)",,Л
1897,MITSUBISHI,GALANT VI (EA_),,Л
1898,MITSUBISHI,GALANT VI универсал (EA_),,Л
478,MITSUBISHI,"GALANT V седан (E5_A, E7_A, E8_A)",,Л
5822,MITSUBISHI,"GALANT седан (DJ_, ED_, EF_)",,Л
5124,MITSUBISHI,GRANDIS (NA_W),,Л
8522,MITSUBISHI,i (HA_),,Л
5524,MITSUBISHI,"L 200 / TRITON (KA_T, KB_T)",,Л
13834,MITSUBISHI,"L 200 / TRITON (KJ_, KK_, KL_)",,Л
1554,MITSUBISHI,"L 200 (K3_T, K2_T, K1_T, K0_T)",,Л
1555,MITSUBISHI,"L 200 (K7_T, K6_T)",,Л
4005,MITSUBISHI,L 300 / DELICA II c бортовой платформой/ходовая часть (L03_P,,Л
103,MITSUBISHI,"L 300 / DELICA II автобус (LO3_P/G, L0_2P)",,Л
1812,MITSUBISHI,L 300 / DELICA II Фургон (L03_P),,Л
4007,MITSUBISHI,L 300 III c бортовой платформой/ходовая часть (P1_T ),,Л
109,MITSUBISHI,"L 300 III автобус (P0_W, P1_W, P2_W)",,Л
1813,MITSUBISHI,"L 300 III Фургон (P0_V, P1_V, P_2V)",,Л
4485,MITSUBISHI,"L 400 автобус (PD_W, PC_W, PA_V, PB_V, PA_W)",,Л
4486,MITSUBISHI,"L 400 Фургон (PD_W, PC_W, PB_V, PA_W, PA_V)",,Л
526,MITSUBISHI,LANCER CELESTE купе (A7_),,Л
3970,MITSUBISHI,LANCER F (A15_),,Л
44,MITSUBISHI,LANCER I (A7_),,Л
162,MITSUBISHI,LANCER II (A17_),,Л
171,MITSUBISHI,"LANCER III (C1_A, C6_A)",,Л
3456,MITSUBISHI,"LANCER III Station Wagon (C1_V, C3_V)",,Л
3455,MITSUBISHI,LANCER I Station Wagon (A7_V),,Л
178,MITSUBISHI,"LANCER IV (C6_A, C7_A)",,Л
3457,MITSUBISHI,"LANCER IV Наклонная задняя часть (C6_A, C7_A)",,Л
185,MITSUBISHI,"LANCER V (CB_A, CD_A, CE_A)",,Л
1549,MITSUBISHI,LANCER VI (CJ-CP_),,Л
5076,MITSUBISHI,"LANCER VII (CS_A, CT_A)",,Л
6741,MITSUBISHI,"LANCER VIII (CY_A, CZ_A)",,Л
7379,MITSUBISHI,LANCER VIII Sportback (CX_A),,Л
5077,MITSUBISHI,"LANCER VII универсал (CS_W, CT_W)",,Л
1328,MITSUBISHI,"LANCER V Station Wagon (CB_W, CD_W)",,Л
13588,MITSUBISHI,MIRAGE / SPACE STAR Наклонная задняя часть (A0_A),,Л
6332,MITSUBISHI,"MIRAGE Наклонная задняя часть (CJ_A, CL_A)",,Л
7604,MITSUBISHI,MIRAGE Наклонная задняя часть (CJ_A),,Л
6331,MITSUBISHI,MIRAGE седан,,Л
7605,MITSUBISHI,MIRAGE седан (A15_),,Л
6233,MITSUBISHI,OUTLANDER II (CW_W),,Л
10624,MITSUBISHI,"OUTLANDER III (GG_W, GF_W, ZJ)",,Л
4939,MITSUBISHI,PAJERO CLASSIC (V2_W),,Л
390,MITSUBISHI,"PAJERO I (L04_G, L14_G)",,Л
2035,MITSUBISHI,PAJERO I Canvas Top (L04_G),,Л
394,MITSUBISHI,"PAJERO II (V3_W, V2_W, V4_W)",,Л
2036,MITSUBISHI,"PAJERO II Canvas Top (V2_W, V4_W)",,Л
10825,MITSUBISHI,"PAJERO III (V7_W, V6_W)",,Л
1097,MITSUBISHI,"PAJERO III Canvas Top (V6_W, V7_W)",,Л
6248,MITSUBISHI,"PAJERO IV (V8_W, V9_W)",,Л
11199,MITSUBISHI,PAJERO JUNIOR (H57A),,Л
9632,MITSUBISHI,PAJERO MINI (H5_A),,Л
4453,MITSUBISHI,"PAJERO PININ (H6_W, H7_W)",,Л
4015,MITSUBISHI,"PAJERO SPORT I (K7_, K9_)",,Л
8648,MITSUBISHI,"PAJERO SPORT II (KH_, KG_)",,Л
14579,MITSUBISHI,PAJERO SPORT III (KS_),,Л
4616,MITSUBISHI,"PROUDIA/DIGNITY (S4_A, S3_A)",,Л
4187,MITSUBISHI,SANTAMO,,Л
199,MITSUBISHI,SAPPORO I (A12_),,Л
204,MITSUBISHI,SAPPORO II (A16_A),,Л
207,MITSUBISHI,SAPPORO III (E16A),,Л
263,MITSUBISHI,"SIGMA (F2_A, F1_A)",,Л
1556,MITSUBISHI,SIGMA Station Wagon (F0_W),,Л
3971,MITSUBISHI,"SPACE RUNNER (N1_W, N2_W)",,Л
4462,MITSUBISHI,SPACE RUNNER (N6_W),,Л
4045,MITSUBISHI,SPACE STAR вэн (DG_A),,Л
279,MITSUBISHI,SPACE WAGON (D0_V/W),,Л
285,MITSUBISHI,"SPACE WAGON (N3_W, N4_W)",,Л
3975,MITSUBISHI,"SPACE WAGON (N9_W, N8_W)",,Л
303,MITSUBISHI,STARION (A18_A),,
467,MITSUBISHI,TREDIA (A21_),,
8952,MITSUOKA,HIMIKO Кабриолет (NCEC),,
8951,MITSUOKA,OROCHI,,
12831,MORGAN,3-WHEELER,,
4639,MORGAN,AERO 8 Кабриолет,,
11495,MORGAN,AEROMAX купе,,
8955,MORGAN,AERO SUPERSPORTS,,
4414,MORGAN,FOUR FOUR,,
4416,MORGAN,PLUS EIGHT,,
4415,MORGAN,PLUS FOUR,,
8953,MORGAN,ROADSTER Кабриолет,,
4362,MORRIS,ITAL,,
4363,MORRIS,ITAL Station Wagon,,
1596,MORRIS,MARINA,,
4472,MORRIS,MARINA III,,
4477,MORRIS,MARINA III универсал,,
4473,MORRIS,MARINA II Station Wagon,,
4471,MORRIS,MARINA II седан,,
1599,MORRIS,MARINA Station Wagon,,
1597,MORRIS,MARINA купе,,
11398,MORRIS,MINI,,
1856,MOSKVICH,2140,,Л
1850,MOSKVICH,2141,,Л
14306,MOSKVICH,2142,,Л
14308,MOSKVICH,2335 Пикап,,Л
14307,MOSKVICH,2901 Фургон/универсал,,Л
1852,MOSKVICH,403,,Л
1854,MOSKVICH,407,,Л
1848,MOSKVICH,412,,Л
1853,MOSKVICH,423 универсал,,Л
1851,MOSKVICH,427 универсал,,Л
37022,MOSKVICH,ALEKO,,Л
1849,MOSKVICH,ASLK 2137 универсал,,Л
1847,MOSKVICH,ASLK 2140,,Л
12011,MOTO GUZZI MC,1000,,
12453,MOTO GUZZI MC,1200,,
12034,MOTO GUZZI MC,125 TURISMO,,
12028,MOTO GUZZI MC,250 TS,,
12013,MOTO GUZZI MC,850 T,,
36245,MOTO GUZZI MC,AUDACE,,
12457,MOTO GUZZI MC,BELLAGIO,,
12455,MOTO GUZZI MC,BREVA,,
12458,MOTO GUZZI MC,CALIFORNIA,,
12459,MOTO GUZZI MC,DAYTONA,,
14276,MOTO GUZZI MC,ELDORADO,,
12456,MOTO GUZZI MC,GRISO,,
13455,MOTO GUZZI MC,GTS,,
12012,MOTO GUZZI MC,LE MANS,,
12018,MOTO GUZZI MC,MGS-01,,
36885,MOTO GUZZI MC,MGX,,
12460,MOTO GUZZI MC,NEVADA,,
12461,MOTO GUZZI MC,NORGE,,
12462,MOTO GUZZI MC,QUOTA,,
12463,MOTO GUZZI MC,SPORT,,
12464,MOTO GUZZI MC,STELVIO,,
12017,MOTO GUZZI MC,V 10,,
12014,MOTO GUZZI MC,V 11,,
12015,MOTO GUZZI MC,V 35,,
12454,MOTO GUZZI MC,V 65,,
12465,MOTO GUZZI MC,V 7,,
12016,MOTO GUZZI MC,V 75,,
36381,MOTO GUZZI MC,V 9,,
36421,MOTO-MORINI MC,11 1/2,,
12466,MOTO-MORINI MC,125,,
12467,MOTO-MORINI MC,250,,
12468,MOTO-MORINI MC,3,,
12469,MOTO-MORINI MC,350,,
12470,MOTO-MORINI MC,400,,
12471,MOTO-MORINI MC,500,,
12472,MOTO-MORINI MC,501,,
14186,MOTO-MORINI MC,9 1/2,,
12473,MOTO-MORINI MC,CAMEL,,
12474,MOTO-MORINI MC,COGUARO,,
14191,MOTO-MORINI MC,CORSARO,,
12475,MOTO-MORINI MC,DART,,
12476,MOTO-MORINI MC,EXCALIBUR,,
36422,MOTO-MORINI MC,GRANPASSO,,
12477,MOTO-MORINI MC,NEW,,
36423,MOTO-MORINI MC,SCRAMBLER,,
14323,MOTOBI MOTORCYCLES,BC,,
36420,MOTOBI MOTORCYCLES,BS,,
14553,MOTOBI MOTORCYCLES,MISANO,,
14554,MOTOBI MOTORCYCLES,MODENA,,
14552,MOTOBI MOTORCYCLES,RIMINI,,
36294,MOTOWELL MC,CROGEN,,
36297,MOTOWELL MC,ELENOR,,
36301,MOTOWELL MC,GAMINI,,
36299,MOTOWELL MC,GRAND MEXON,,
36295,MOTOWELL MC,MAGNET,,
36298,MOTOWELL MC,RETROSA,,
36300,MOTOWELL MC,TOP-R,,
36296,MOTOWELL MC,YOYO,,
13944,MV AGUSTA MOTORCYCLE,BRUTALE,,
13945,MV AGUSTA MOTORCYCLE,F3,,
13946,MV AGUSTA MOTORCYCLE,F4,,
14193,MV AGUSTA MOTORCYCLE,GT,,
13943,MV AGUSTA MOTORCYCLE,RIVALE,,
14362,MV AGUSTA MOTORCYCLE,STRADALE,,
14363,MV AGUSTA MOTORCYCLE,TURISMO VELOCE,,
12478,MZ MOTORCYCLES,1000,,
12480,MZ MOTORCYCLES,660,,
12481,MZ MOTORCYCLES,BAGHIRA,,
14771,MZ MOTORCYCLES,ETS,,
12482,MZ MOTORCYCLES,ETZ,,
12483,MZ MOTORCYCLES,MASTIFF,,
12484,MZ MOTORCYCLES,MOSKITO,,
12479,MZ MOTORCYCLES,RT,,
12485,MZ MOTORCYCLES,SAXON,,
12486,MZ MOTORCYCLES,SKORPION,,
12487,MZ MOTORCYCLES,TS,,
37309,NIPPONIA MOTORCYCLES,ALTIVA,,
37310,NIPPONIA MOTORCYCLES,AX,,
37313,NIPPONIA MOTORCYCLES,BWS,,
37314,NIPPONIA MOTORCYCLES,CG,,
37317,NIPPONIA MOTORCYCLES,DION,,
37318,NIPPONIA MOTORCYCLES,EZIO,,
37320,NIPPONIA MOTORCYCLES,LEADNV,,
37321,NIPPONIA MOTORCYCLES,LINCE,,
37322,NIPPONIA MOTORCYCLES,MIRO,,
37326,NIPPONIA MOTORCYCLES,SUPER RAYO,,
37329,NIPPONIA MOTORCYCLES,YUNA,,
1195,NISSAN,100 NX (B13),,Л
1194,NISSAN,200 SX (S13),,Л
4201,NISSAN,200 SX (S14),,Л
1193,NISSAN,"280 ZX,ZXT (HGS130)",,Л
3434,NISSAN,300 ZX (Z31),,Л
1225,NISSAN,300 ZX (Z32),,Л
5203,NISSAN,350 Z Roadster (Z33),,Л
5018,NISSAN,350 Z купе (Z33),,Л
8862,NISSAN,370 Z Roadster (Z34),,Л
8052,NISSAN,370 Z купе (Z34),,Л
9005,NISSAN,ALMERA Classic (B10),,Л
1476,NISSAN,ALMERA I (N15),,Л
1475,NISSAN,ALMERA I Hatchback (N15),,Л
6916,NISSAN,"ALMERA II (G15, G11)",,Л
4651,NISSAN,ALMERA II (N16),,Л
4607,NISSAN,ALMERA II Hatchback (N16),,Л
4083,NISSAN,ALMERA TINO (V10),,Л
7044,NISSAN,"AVENIR (W10, PW10)",,Л
6914,NISSAN,AVENIR (W11),,Л
1207,NISSAN,BLUEBIRD (910),,Л
4013,NISSAN,BLUEBIRD (B610),,Л
1203,NISSAN,"BLUEBIRD (T72 , T12, U12)",,Л
1205,NISSAN,BLUEBIRD (U11),,Л
1211,NISSAN,"BLUEBIRD Hatchback (T72, T12)",,Л
1212,NISSAN,BLUEBIRD Station Wagon (WU11),,Л
1213,NISSAN,BLUEBIRD Traveller (W910),,Л
4012,NISSAN,BLUEBIRD седан (910),,Л
6263,NISSAN,"CABSTAR (F22, H40)",,Л
34634,NISSAN,"CABSTAR (F24M, F24W)",,Л
6264,NISSAN,"CABSTAR E (TL_, VL_)",,Л
6271,NISSAN,CEDRIC (Y30),,Л
6273,NISSAN,CEDRIC (Y32),,Л
37611,NISSAN,CEDRIC (Y33),,Л
6272,NISSAN,CEDRIC Hardtop (Y31),,Л
6919,NISSAN,CEFIRO III седан (A33),,Л
6918,NISSAN,CEFIRO II седан (A32),,Л
4014,NISSAN,CHERRY (E10) I,,Л
1221,NISSAN,CHERRY II Hatchback (N10),,Л
1197,NISSAN,CHERRY III (N12),,Л
1209,NISSAN,CHERRY II Traveller (VN10),,Л
1220,NISSAN,CHERRY II купе (N10),,Л
7281,NISSAN,CIMA,,Л
7315,NISSAN,CIMA,,Л
8499,NISSAN,CUBE (Z12),,Л
1823,NISSAN,"DATSUN 100 A (E10, BLF10)",,Л
2086,NISSAN,DATSUN 100 A универсал (WBLF10),,Л
1824,NISSAN,DATSUN 120,,Л
2087,NISSAN,DATSUN 120 Y купе (KB 210),,Л
4011,NISSAN,DATSUN 140 J (710),,Л
1825,NISSAN,DATSUN 140 Y универсал (HLB310),,Л
1826,NISSAN,"DATSUN 160 J (710, A10)",,Л
1827,NISSAN,DATSUN 180 B (PL810),,Л
1828,NISSAN,DATSUN 240 купе (C210),,Л
7532,NISSAN,GT-R (R35),,Л
6616,NISSAN,INTERSTAR c бортовой платформой/ходовая часть,,Л
4944,NISSAN,INTERSTAR автобус (X70),,Л
4945,NISSAN,INTERSTAR Фургон (X70),,Л
8922,NISSAN,JUKE (F15),,Л
8531,NISSAN,KUBISTAR Фургон (X76),,Л
1196,NISSAN,LAUREL (HLC230),,Л
1198,NISSAN,LAUREL (JC31),,Л
1189,NISSAN,LAUREL (JC32),,Л
9010,NISSAN,LEAF (ZE0),,Л
1320,NISSAN,MAXIMA / MAXIMA QX IV (A32),,Л
4618,NISSAN,MAXIMA / MAXIMA QX IV Station Wagon (A32),,Л
4617,NISSAN,MAXIMA / MAXIMA QX V (A33),,Л
6872,NISSAN,MAXIMA II (PU11),,Л
1192,NISSAN,MAXIMA III (J30),,Л
5458,NISSAN,MICRA C+C III (K12),,Л
1190,NISSAN,MICRA I (K10),,Л
1208,NISSAN,MICRA II (K11),,Л
4971,NISSAN,MICRA III (K12),,Л
9133,NISSAN,MICRA IV (K13),,Л
