Id,City,Address,Status,Start,End,ProductsSelected,TotalPrice,TotalPriceCurrencyCode
41923,Одесса,"Новониколаевская дорога 1, Суворовский, Таврия В",NewUser,2019-04-06 17:17,2019-04-06 17:18,N,0.00,UAH
41924,Киев,пр. Броварской 17,Timeout,2019-04-06 17:13,2019-04-06 17:18,N,0.00,UAH
41925,Киев,ул. Гната Хоткевича 1,NewUser,2019-04-06 17:19,2019-04-06 17:20,N,0.00,UAH
41926,Одесса,"Новониколаевская дорога 1, Суворовский, Таврия В",Timeout,2019-04-06 17:18,2019-04-06 17:20,N,0.00,UAH
41927,Южный,ул. Химиков 29,Timeout,2019-04-06 17:18,2019-04-06 17:20,N,0.00,UAH
41928,Киев,"пл. Печерская 2, Велика Кишеня",Timeout,2019-04-06 17:20,2019-04-06 17:22,N,0.00,UAH
41929,Киев,ул. Евгения Коновальца 26а,Timeout,2019-04-06 17:21,2019-04-06 17:23,N,0.00,UAH
41930,Борисполь,"ул. Киевский шлях 2/6, Аэромолл",NewUser,2019-04-06 17:26,2019-04-06 17:26,N,0.00,UAH
41931,Одесса,пр. Шевченко 4д,NewUser,2019-04-06 17:26,2019-04-06 17:26,N,0.00,UAH
41932,Одесса,пр. Шевченко 4д,NewUser,2019-04-06 17:26,2019-04-06 17:27,N,0.00,UAH
41933,Киев,ул. Гната Хоткевича 1,Timeout,2019-04-06 17:20,2019-04-06 17:27,N,0.00,UAH
41934,Киев,"ул. Вербицкого 30, Фуршет",NewUser,2019-04-06 17:27,2019-04-06 17:28,N,0.00,UAH
41935,Киев,ул. Героев Сталинграда 8,Timeout,2019-04-06 17:28,2019-04-06 17:30,N,0.00,UAH
41936,Киев,ул. Академика Филатова 7,NewUser,2019-04-06 17:27,2019-04-06 17:29,N,0.00,UAH
41937,Борисполь,"ул. Киевский шлях 2/6, Аэромолл",Timeout,2019-04-06 17:29,2019-04-06 17:31,N,0.00,UAH
41938,Одесса,ул. Люстдорфская дорога 140/1,Timeout,2019-04-06 17:30,2019-04-06 17:31,N,0.00,UAH
41939,Киев,ул. Здолбуновская 17,Timeout,2019-04-06 17:29,2019-04-06 17:31,N,0.00,UAH
41940,Киев,"ул. Берковецкая 6, Ашан",Timeout,2019-04-06 17:30,2019-04-06 17:32,N,0.00,UAH
41941,Киев,ул. Гната Хоткевича 1,Order,2019-04-06 17:28,2019-04-06 17:35,Y,5.00,UAH
41942,Киев,"ул. Берковецкая 6, Ашан",Timeout,2019-04-06 17:33,2019-04-06 17:35,N,0.00,UAH
41943,Черноморск,пр. Мира 35,NewUser,2019-04-06 17:34,2019-04-06 17:35,N,0.00,UAH
41944,Киев,Харьковское шоссе 19,Timeout,2019-04-06 17:34,2019-04-06 17:37,N,0.00,UAH
41945,Киев,ул. Леся Курбаса 6,NewUser,2019-04-06 17:37,2019-04-06 17:39,N,0.00,UAH
41946,Одесса,пр. Глушко 26,Timeout,2019-04-06 17:37,2019-04-06 17:38,N,0.00,UAH
41947,Киев,ул. Глушкова 13б,NewUser,2019-04-06 17:40,2019-04-06 17:41,N,0.00,UAH
41948,Киев,ул. Гната Хоткевича 1,NewUser,2019-04-06 17:41,2019-04-06 17:41,N,0.00,UAH
41949,Киев,ул. Глушкова 13б,NewUser,2019-04-06 17:41,2019-04-06 17:41,N,0.00,UAH
41950,Киев,ул. Ярославская 55,Timeout,2019-04-06 17:41,2019-04-06 17:42,N,0.00,UAH
41951,Киев,пр. Правды 66,Timeout,2019-04-06 17:40,2019-04-06 17:42,N,0.00,UAH
41952,Киев,ул. Борщаговская 154,NewUser,2019-04-06 17:41,2019-04-06 17:42,N,0.00,UAH
41953,Киев,"ул. Вербицкого 30, Фуршет",Timeout,2019-04-06 17:43,2019-04-06 17:44,N,0.00,UAH
41954,Одесса,"Новониколаевская дорога 1, Суворовский, Таврия В",Timeout,2019-04-06 17:42,2019-04-06 17:44,N,0.00,UAH
41955,Киев,ул. Глушкова 13б,Timeout,2019-04-06 17:41,2019-04-06 17:44,N,0.00,UAH
41956,Одесса,пр. Глушко 26,Timeout,2019-04-06 17:42,2019-04-06 17:45,N,0.00,UAH
41957,Борисполь,"ул. Киевский шлях 2/6, Аэромолл",NewUser,2019-04-06 17:45,2019-04-06 17:45,N,0.00,UAH
41958,Борисполь,"ул. Киевский шлях 2/6, Аэромолл",NewUser,2019-04-06 17:45,2019-04-06 17:45,N,0.00,UAH
41959,Борисполь,"ул. Киевский шлях 2/6, Аэромолл",NewUser,2019-04-06 17:45,2019-04-06 17:45,N,0.00,UAH
41960,Киев,ул. Гната Хоткевича 1,NewUser,2019-04-06 17:45,2019-04-06 17:45,N,0.00,UAH
41961,Измаил,пр. Суворова 181,Timeout,2019-04-06 17:44,2019-04-06 17:48,N,0.00,UAH
41962,Одесса,ул. Малиновского 51,Timeout,2019-04-06 17:47,2019-04-06 17:48,N,0.00,UAH
41963,Одесса,ул. Заболотного 24,Timeout,2019-04-06 17:47,2019-04-06 17:49,N,0.00,UAH
41964,Киев,ул. Евгения Коновальца 26а,Timeout,2019-04-06 17:47,2019-04-06 17:48,N,0.00,UAH
41965,Киев,Харьковское шоссе 19,Timeout,2019-04-06 17:47,2019-04-06 17:49,N,0.00,UAH
41966,Киев,ул. Евгения Коновальца 26а,Timeout,2019-04-06 17:49,2019-04-06 17:51,N,0.00,UAH
41967,Одесса,пр. Глушко 26,Timeout,2019-04-06 17:50,2019-04-06 17:51,N,0.00,UAH
41968,Киев,"ул. Вербицкого 30, Фуршет",NewUser,2019-04-06 17:51,2019-04-06 17:51,N,0.00,UAH
41969,Киев,ул. Глушкова 13б,Timeout,2019-04-06 17:51,2019-04-06 17:52,N,0.00,UAH
41970,Виноградов,ул. Ивана Франко 135е,Timeout,2019-04-06 17:51,2019-04-06 17:53,N,0.00,UAH
41971,Киев,ул. Леся Курбаса 6,NewUser,2019-04-06 17:51,2019-04-06 17:53,N,0.00,UAH
41972,Киев,ул. Семьи Cосниных 17,Timeout,2019-04-06 17:53,2019-04-06 17:54,N,0.00,UAH
41973,Борисполь,"ул. Киевский шлях 2/6, Аэромолл",Timeout,2019-04-06 17:53,2019-04-06 17:54,N,0.00,UAH
41974,Киев,"ул. Вербицкого 30, Фуршет",Timeout,2019-04-06 17:54,2019-04-06 17:55,N,0.00,UAH
41975,Мукачево,ул. Лавкивськая 1е,Timeout,2019-04-06 17:54,2019-04-06 17:55,N,0.00,UAH
41976,Киев,ул. Бережанская 22,Timeout,2019-04-06 01:58,2019-04-06 02:00,N,0.00,UAH
41977,Киев,ул. Бережанская 22,Timeout,2019-04-06 01:27,2019-04-06 01:29,N,0.00,UAH
41978,Киев,ул. Бережанская 22,Timeout,2019-04-06 01:30,2019-04-06 01:32,N,0.00,UAH
41979,Киев,ул. Бережанская 22,Timeout,2019-04-06 01:35,2019-04-06 01:36,N,0.00,UAH
41980,Киев,ул. Бережанская 22,Timeout,2019-04-06 01:35,2019-04-06 01:37,N,0.00,UAH
41981,Киев,ул. Бережанская 22,Timeout,2019-04-06 01:42,2019-04-06 01:44,N,0.00,UAH
41982,Киев,ул. Бережанская 22,Timeout,2019-04-06 01:54,2019-04-06 01:55,N,0.00,UAH
41983,Киев,ул. Бережанская 22,NewUser,2019-04-06 02:05,2019-04-06 02:07,N,0.00,UAH
41984,Черноморск,пр. Мира 35,NewUser,2019-04-06 17:53,2019-04-06 17:56,N,0.00,UAH
41985,Киев,ул. Ярославская 55,Timeout,2019-04-06 17:55,2019-04-06 17:56,N,0.00,UAH
41986,Николаев,ул. Лазурная 17,Timeout,2019-04-06 17:51,2019-04-06 17:57,N,0.00,UAH
41987,Вышгород,ул. Набережная 11,NewUser,2019-04-06 17:57,2019-04-06 17:58,N,0.00,UAH
41988,Киев,ул. Шептицкого 4,Timeout,2019-04-06 17:56,2019-04-06 17:58,N,0.00,UAH
41989,Вышгород,ул. Набережная 11,Timeout,2019-04-06 17:58,2019-04-06 17:59,N,0.00,UAH
41990,Николаев,ул. Лазурная 17,Timeout,2019-04-06 18:00,2019-04-06 18:01,N,0.00,UAH
41991,Ужгород,ул. Гагарина 38,NewUser,2019-04-06 18:00,2019-04-06 18:01,N,0.00,UAH
41992,Киев,ул. Семьи Cосниных 17,Timeout,2019-04-06 18:01,2019-04-06 18:03,N,0.00,UAH
41993,Киев,ул. Героев Сталинграда 8,Timeout,2019-04-06 18:01,2019-04-06 18:03,N,0.00,UAH
41994,Измаил,пр. Суворова 181,NewUser,2019-04-06 18:00,2019-04-06 18:03,N,0.00,UAH
41995,Киев,ул. Шептицкого 4,Timeout,2019-04-06 18:02,2019-04-06 18:04,N,0.00,UAH
41996,Киев,ул. Здолбуновская 17,Timeout,2019-04-06 18:00,2019-04-06 18:04,N,0.00,UAH
41997,Южный,ул. Химиков 29,Timeout,2019-04-06 18:02,2019-04-06 18:05,N,0.00,UAH
41998,Киев,ул. Драйзера 8,Timeout,2019-04-06 18:00,2019-04-06 18:05,N,0.00,UAH
41999,Одесса,пр. Глушко 26,NewUser,2019-04-06 18:05,2019-04-06 18:06,N,0.00,UAH
42000,Киев,"ул. Вербицкого 30, Фуршет",NewUser,2019-04-06 18:06,2019-04-06 18:07,N,0.00,UAH
42001,Киев,"ул. Вербицкого 30, Фуршет",NewUser,2019-04-06 18:07,2019-04-06 18:07,N,0.00,UAH
42002,Одесса,ул. Малиновского 51,NewUser,2019-04-06 18:06,2019-04-06 18:07,N,0.00,UAH
42003,Одесса,ул. Малиновского 51,NewUser,2019-04-06 18:07,2019-04-06 18:08,N,0.00,UAH
42004,Черноморск,пр. Мира 35,NewUser,2019-04-06 18:07,2019-04-06 18:08,N,0.00,UAH
42005,Киев,"ул. Вербицкого 30, Фуршет",NewUser,2019-04-06 18:07,2019-04-06 18:08,N,0.00,UAH
42006,Киев,пр. Броварской 17,NewUser,2019-04-06 18:07,2019-04-06 18:08,N,0.00,UAH
42007,Киев,ул. Евгения Коновальца 26а,NewUser,2019-04-06 18:06,2019-04-06 18:08,Y,578.00,UAH
42008,Одесса,пр. Глушко 26,NewUser,2019-04-06 18:06,2019-04-06 18:08,N,0.00,UAH
42009,Киев,пр. Броварской 17,NewUser,2019-04-06 18:08,2019-04-06 18:09,N,0.00,UAH
42010,Киев,ул. Евгения Коновальца 26а,Timeout,2019-04-06 18:08,2019-04-06 18:09,N,0.00,UAH
42011,Киев,пр. Победы 94,Timeout,2019-04-06 18:07,2019-04-06 18:09,N,0.00,UAH
42012,Одесса,ул. Малиновского 51,NewUser,2019-04-06 18:08,2019-04-06 18:09,N,0.00,UAH
42013,Одесса,пр. Глушко 26,NewUser,2019-04-06 18:08,2019-04-06 18:09,N,0.00,UAH
42014,Киев,пр. Броварской 17,NewUser,2019-04-06 18:09,2019-04-06 18:10,N,0.00,UAH
42015,Киев,ул. Леся Курбаса 6,NewUser,2019-04-06 18:08,2019-04-06 18:10,N,0.00,UAH
42016,Киев,"ул. Берковецкая 6, Ашан",Timeout,2019-04-06 18:10,2019-04-06 18:11,N,0.00,UAH
42017,Одесса,пр. Шевченко 4д,NewUser,2019-04-06 18:10,2019-04-06 18:11,N,0.00,UAH
42018,Киев,"ул. Заболотного 37, Art Mall",NewUser,2019-04-06 18:06,2019-04-06 18:11,N,0.00,UAH
42019,Киев,"ул. Заболотного 37, Art Mall",NewUser,2019-04-06 18:11,2019-04-06 18:11,N,0.00,UAH
42020,Борисполь,"ул. Киевский шлях 2/6, Аэромолл",Timeout,2019-04-06 18:09,2019-04-06 18:11,N,0.00,UAH
42021,Измаил,пр. Суворова 181,Timeout,2019-04-06 18:09,2019-04-06 18:11,N,0.00,UAH
42022,Одесса,пр. Шевченко 4д,NewUser,2019-04-06 18:11,2019-04-06 18:11,N,0.00,UAH
42023,Киев,ул. Ярославская 55,NewUser,2019-04-06 18:03,2019-04-06 18:12,N,0.00,UAH
42024,Одесса,ул. Заболотного 24,NewUser,2019-04-06 18:12,2019-04-06 18:13,N,0.00,UAH
42025,Виноградов,ул. Ивана Франко 135е,Timeout,2019-04-06 18:11,2019-04-06 18:13,N,0.00,UAH
42026,Одесса,ул. Заболотного 24,Timeout,2019-04-06 18:13,2019-04-06 18:15,Y,90128.00,UAH
42027,Киев,"пл. Печерская 2, Велика Кишеня",Timeout,2019-04-06 18:15,2019-04-06 18:17,N,0.00,UAH
42028,Одесса,ул. Малиновского 51,Timeout,2019-04-06 18:17,2019-04-06 18:18,N,0.00,UAH
42029,Измаил,пр. Суворова 181,Timeout,2019-04-06 18:13,2019-04-06 18:19,N,0.00,UAH
42030,Вышгород,ул. Набережная 11,Timeout,2019-04-06 18:18,2019-04-06 18:19,N,0.00,UAH
42031,Одесса,ул. Заболотного 24,NewUser,2019-04-06 18:18,2019-04-06 18:20,N,0.00,UAH
42032,Одесса,пр. Шевченко 4д,Timeout,2019-04-06 18:18,2019-04-06 18:20,N,0.00,UAH
42033,Киев,ул. Героев Сталинграда 8,Timeout,2019-04-06 18:19,2019-04-06 18:21,N,0.00,UAH
42034,Киев,ул. Героев Сталинграда 8,Timeout,2019-04-06 18:22,2019-04-06 18:23,N,0.00,UAH
42035,Киев,Харьковское шоссе 19,Timeout,2019-04-06 18:21,2019-04-06 18:23,N,0.00,UAH
42036,Киев,"ул. Берковецкая 6, Ашан",NewUser,2019-04-06 18:23,2019-04-06 18:24,N,0.00,UAH
42037,Киев,ул. Евгения Коновальца 26а,Timeout,2019-04-06 18:23,2019-04-06 18:24,N,0.00,UAH
42038,Мукачево,ул. Лавкивськая 1е,Timeout,2019-04-06 18:15,2019-04-06 18:26,N,0.00,UAH
42039,Киев,пр. Броварской 17,Timeout,2019-04-06 18:25,2019-04-06 18:27,N,0.00,UAH
42040,Киев,ул. Ярославская 55,NewUser,2019-04-06 18:26,2019-04-06 18:27,N,0.00,UAH
42041,Измаил,пр. Суворова 181,NewUser,2019-04-06 18:21,2019-04-06 18:29,N,0.00,UAH
42042,Киев,пр. Броварской 17,NewUser,2019-04-06 18:28,2019-04-06 18:29,N,0.00,UAH
42043,Киев,ул. Ярославская 55,NewUser,2019-04-06 18:29,2019-04-06 18:29,N,0.00,UAH
42044,Киев,пр. Правды 66,Timeout,2019-04-06 18:29,2019-04-06 18:30,N,0.00,UAH
42045,Южный,ул. Химиков 29,NewUser,2019-04-06 18:28,2019-04-06 18:30,N,0.00,UAH
42046,Киев,ул. Шептицкого 4,Timeout,2019-04-06 18:29,2019-04-06 18:30,N,0.00,UAH
42047,Киев,ул. Ярославская 55,NewUser,2019-04-06 18:29,2019-04-06 18:31,N,0.00,UAH
42048,Киев,ул. Гната Хоткевича 1,Timeout,2019-04-06 18:29,2019-04-06 18:31,N,0.00,UAH
42049,Киев,Харьковское шоссе 19,Timeout,2019-04-06 18:25,2019-04-06 18:27,N,0.00,UAH
42050,Киев,Харьковское шоссе 19,Timeout,2019-04-06 18:30,2019-04-06 18:32,N,0.00,UAH
42051,Виноградов,ул. Ивана Франко 135е,Timeout,2019-04-06 18:31,2019-04-06 18:33,N,0.00,UAH
42052,Киев,ул. Гната Хоткевича 1,NewUser,2019-04-06 18:33,2019-04-06 18:35,N,0.00,UAH
42053,Киев,пр. Броварской 17,Timeout,2019-04-06 18:34,2019-04-06 18:35,N,0.00,UAH
42054,Киев,"ул. Заболотного 37, Art Mall",Timeout,2019-04-06 18:34,2019-04-06 18:35,N,0.00,UAH
42055,Киев,пр. Правды 66,Timeout,2019-04-06 18:35,2019-04-06 18:37,Y,8080.00,UAH
42056,Киев,ул. Драйзера 8,Timeout,2019-04-06 18:35,2019-04-06 18:37,N,0.00,UAH
42057,Ужгород,ул. Гагарина 38,Timeout,2019-04-06 18:35,2019-04-06 18:37,N,0.00,UAH
42058,Вышгород,ул. Набережная 11,Timeout,2019-04-06 18:35,2019-04-06 18:38,Y,167.00,UAH
42059,Киев,ул. Ярославская 55,Timeout,2019-04-06 18:35,2019-04-06 18:37,N,0.00,UAH
42060,Николаев,ул. Лазурная 17,Timeout,2019-04-06 18:38,2019-04-06 18:39,N,0.00,UAH
42061,Киев,ул. Гната Хоткевича 1,Timeout,2019-04-06 18:38,2019-04-06 18:40,N,0.00,UAH
42062,Измаил,пр. Суворова 181,Timeout,2019-04-06 18:39,2019-04-06 18:41,Y,2784.00,UAH
42063,Одесса,пр. Глушко 26,Timeout,2019-04-06 18:38,2019-04-06 18:41,N,0.00,UAH
42064,Киев,ул. Гната Хоткевича 1,NewUser,2019-04-06 18:40,2019-04-06 18:42,N,0.00,UAH
42065,Киев,"ул. Берковецкая 6, Ашан",NewUser,2019-04-06 18:40,2019-04-06 18:42,N,0.00,UAH
42066,Киев,ул. Героев Сталинграда 8,Timeout,2019-04-06 18:41,2019-04-06 18:43,N,0.00,UAH
42067,Киев,"ул. Заболотного 37, Art Mall",NewUser,2019-04-06 18:42,2019-04-06 18:43,N,0.00,UAH
42068,Киев,ул. Евгения Коновальца 26а,Timeout,2019-04-06 18:41,2019-04-06 18:43,N,0.00,UAH
42069,Ужгород,ул. Гагарина 38,Timeout,2019-04-06 18:42,2019-04-06 18:44,N,0.00,UAH
42070,Одесса,"Новониколаевская дорога 1, Суворовский, Таврия В",NewUser,2019-04-06 18:40,2019-04-06 18:44,N,0.00,UAH
42071,Борисполь,"ул. Киевский шлях 2/6, Аэромолл",Timeout,2019-04-06 18:40,2019-04-06 18:45,Y,23258.00,UAH
42072,Киев,Харьковское шоссе 19,NewUser,2019-04-06 18:42,2019-04-06 18:45,Y,772.00,UAH
42073,Киев,ул. Драйзера 8,NewUser,2019-04-06 18:41,2019-04-06 18:44,N,0.00,UAH
42074,Киев,Харьковское шоссе 19,NewUser,2019-04-06 18:45,2019-04-06 18:46,Y,4038.00,UAH
42075,Черноморск,пр. Мира 35,NewUser,2019-04-06 18:45,2019-04-06 18:46,N,0.00,UAH
42076,Киев,ул. Евгения Коновальца 26а,Timeout,2019-04-06 18:47,2019-04-06 18:50,N,0.00,UAH
42077,Вышгород,ул. Набережная 11,Timeout,2019-04-06 18:49,2019-04-06 18:51,N,0.00,UAH
42078,Киев,"ул. Заболотного 37, Art Mall",Timeout,2019-04-06 18:49,2019-04-06 18:51,N,0.00,UAH
42079,Ужгород,ул. Гагарина 38,Timeout,2019-04-06 18:50,2019-04-06 18:51,N,0.00,UAH
42080,Киев,пр. Правды 66,Timeout,2019-04-06 18:51,2019-04-06 18:52,N,0.00,UAH
42081,Киев,ул. Гната Хоткевича 1,NewUser,2019-04-06 18:52,2019-04-06 18:52,N,0.00,UAH
42082,Ужгород,ул. Гагарина 38,Timeout,2019-04-06 18:51,2019-04-06 18:53,N,0.00,UAH
42083,Киев,"ул. Берковецкая 6, Ашан",Timeout,2019-04-06 18:52,2019-04-06 18:55,N,0.00,UAH
42084,Одесса,ул. Люстдорфская дорога 140/1,Timeout,2019-04-06 18:50,2019-04-06 18:55,N,0.00,UAH
42085,Вышгород,ул. Набережная 11,NewUser,2019-04-06 18:55,2019-04-06 18:56,N,0.00,UAH
42086,Киев,ул. Ярославская 55,Timeout,2019-04-06 18:55,2019-04-06 18:56,N,0.00,UAH
42087,Киев,ул. Драйзера 8,Timeout,2019-04-06 18:54,2019-04-06 18:56,N,0.00,UAH
42088,Киев,ул. Гната Хоткевича 1,NewUser,2019-04-06 18:52,2019-04-06 18:56,N,0.00,UAH
42089,Южный,ул. Химиков 29,Timeout,2019-04-06 18:54,2019-04-06 18:57,N,0.00,UAH
42090,Киев,ул. Гната Хоткевича 1,NewUser,2019-04-06 18:57,2019-04-06 18:58,N,0.00,UAH
42091,Одесса,"Новониколаевская дорога 1, Суворовский, Таврия В",Timeout,2019-04-06 18:56,2019-04-06 18:58,N,0.00,UAH
42092,Одесса,ул. Заболотного 24,Timeout,2019-04-06 18:56,2019-04-06 18:58,N,0.00,UAH
42093,Киев,пр. Минский 4,Timeout,2019-04-06 18:57,2019-04-06 18:59,N,0.00,UAH
42094,Киев,пр. Победы 94,Timeout,2019-04-06 18:57,2019-04-06 18:59,N,0.00,UAH
42095,Южный,ул. Химиков 29,Timeout,2019-04-06 18:58,2019-04-06 18:59,N,0.00,UAH
42096,Киев,Харьковское шоссе 19,Timeout,2019-04-06 18:53,2019-04-06 18:59,N,0.00,UAH
42097,Киев,ул. Гната Хоткевича 1,Timeout,2019-04-06 18:58,2019-04-06 18:59,N,0.00,UAH
42098,Виноградов,ул. Ивана Франко 135е,NewUser,2019-04-06 19:00,2019-04-06 19:00,N,0.00,UAH
42099,Одесса,пр. Шевченко 4д,Timeout,2019-04-06 18:57,2019-04-06 19:00,Y,1578.00,UAH
42100,Николаев,ул. Лазурная 17,Timeout,2019-04-06 18:59,2019-04-06 19:01,N,0.00,UAH
42101,Киев,ул. Драйзера 8,Timeout,2019-04-06 19:00,2019-04-06 19:02,N,0.00,UAH
42102,Киев,"ул. Заболотного 37, Art Mall",Timeout,2019-04-06 19:01,2019-04-06 19:03,N,0.00,UAH
42103,Виноградов,ул. Ивана Франко 135е,Timeout,2019-04-06 19:01,2019-04-06 19:03,N,0.00,UAH
42104,Ужгород,ул. Гагарина 38,Timeout,2019-04-06 19:01,2019-04-06 19:04,N,0.00,UAH
42105,Одесса,пр. Шевченко 4д,Timeout,2019-04-06 19:02,2019-04-06 19:04,N,0.00,UAH
42106,Киев,ул. Гната Хоткевича 1,Timeout,2019-04-06 19:01,2019-04-06 19:05,N,0.00,UAH
